,Unnamed: 0,Unnamed: 0.1,symbol,Date,Close,High,Low,Open,Volume,change_in_price,Signal_Flag,down_days,up_days,RSI,low_14,high_14,k_percent,r_percent,MACD,MACD_EMA,Price_Rate_Of_Change,On Balance Volume,Prediction
55,55,55.0,ARWR,2019-12-19,67.68000030517578,68.34999847412111,65.20999908447266,66.90000152587889,1161000.0,1.1699981689453125,1.0,0.0,1.1699981689453125,60.17913662386698,60.38000106811523,73.62999725341797,55.094349726363795,-44.905650273636205,4.548347975926134,5.420255417099633,0.006094896425888896,28139900.0,1.0
56,56,56.0,ARWR,2019-12-20,63.4900016784668,68.08999633789061,63.09000015258789,67.83999633789061,19622100.0,-4.189998626708984,1.0,4.189998626708984,0.0,43.767546842594996,60.38000106811523,72.47000122070312,25.723743350705128,-74.27625664929488,4.010623731450188,5.138328236117894,-0.06315471708138977,8517800.0,-1.0
57,57,57.0,ARWR,2019-12-23,63.7599983215332,65.11000061035156,63.43000030517578,64.65000152587889,2208300.0,0.26999664306640625,1.0,0.0,0.26999664306640625,44.88509476591423,61.0,72.16999816894531,24.70903110088698,-75.29096889911304,3.564920027413536,4.823645840862385,-0.10019760411604006,10726100.0,1.0
58,58,58.0,ARWR,2019-12-24,64.55999755859375,64.69999694824219,63.02000045776367,63.61000061035156,786900.0,0.7999992370605469,1.0,0.0,0.7999992370605469,48.39163133211535,61.18999862670898,72.16999816894531,30.692159129165077,-69.30784087083492,3.2382668864713864,4.506569442586478,-0.05365000874550907,11513000.0,1.0
59,59,59.0,ARWR,2019-12-26,66.98999786376953,67.98000335693361,64.33999633789061,64.55000305175781,1458000.0,2.430000305175781,1.0,0.0,2.430000305175781,57.80127714246451,61.18999862670898,72.16999816894531,52.823310372190114,-47.176689627809886,3.137485496969348,4.2327522338394,-0.004901988005802993,12971000.0,1.0
60,60,60.0,ARWR,2019-12-27,64.93000030517578,67.23999786376953,63.709999084472656,67.15000152587889,1399500.0,-2.05999755859375,1.0,2.05999755859375,0.0,49.05292359002811,61.18999862670898,72.16999816894531,34.061947489890926,-65.93805251010907,2.8597977160042727,3.9581609936244937,-0.023021348184976698,11571500.0,-1.0
61,61,61.0,ARWR,2019-12-30,64.19999694824219,65.19699859619139,63.20000076293945,64.5,1202800.0,-0.7300033569335938,1.0,0.7300033569335938,0.0,46.19413655506185,61.18999862670898,72.16999816894531,27.41346490912652,-72.58653509087348,2.5518530787649567,3.6768991347917583,-0.01804833824941909,10368700.0,-1.0
62,62,62.0,ARWR,2019-12-31,63.43000030517578,64.98000335693361,63.209999084472656,63.93999862670898,1205100.0,-0.7699966430664062,1.0,0.7699966430664062,0.0,43.13460712442952,61.18999862670898,71.80000305175781,21.11216535573211,-78.8878346442679,2.2205188463435093,3.3856228485557485,-0.036750162870487824,9163600.0,-1.0
63,63,63.0,ARWR,2020-01-02,63.11999893188477,64.0,60.75,63.61999893188477,1592000.0,-0.3100013732910156,1.0,0.3100013732910156,0.0,41.847082168170594,60.75,69.94999694824219,25.760866500478567,-74.23913349952144,1.9110557617985504,3.09070924608404,-0.05096982552191254,7571600.0,-1.0
64,64,64.0,ARWR,2020-01-03,61.56000137329102,63.209999084472656,60.77000045776367,61.93999862670898,1467100.0,-1.55999755859375,1.0,1.55999755859375,0.0,35.66566149794809,60.75,68.5,10.45163062310997,-89.54836937689001,1.5231526771237895,2.7771977748565178,-0.09042551572531143,6104500.0,-1.0
65,65,65.0,ARWR,2020-01-06,59.43500137329102,61.13000106811523,58.724998474121094,60.90999984741211,1824300.0,-2.125,1.0,2.125,0.0,28.945407237485448,58.724998474121094,68.34999847412111,7.37665349786938,-92.62334650213062,1.0333549341828316,2.4284290666093544,-0.06386832883879201,4280200.0,-1.0
66,66,66.0,ARWR,2020-01-07,59.58000183105469,60.4000015258789,58.21500015258789,59.13000106811523,1491500.0,0.14500045776367188,1.0,0.0,0.14500045776367188,29.98410786519031,58.21500015258789,68.34999847412111,13.468198367301753,-86.53180163269825,0.64935715428755,2.072614569790624,-0.06555829047233264,5771700.0,1.0
67,67,67.0,ARWR,2020-01-08,59.79999923706055,61.290000915527344,58.75,59.72000122070313,1422800.0,0.21999740600585926,1.0,0.0,0.21999740600585926,31.731203112039232,58.21500015258789,68.34999847412111,15.638868741646506,-84.3611312583535,0.35858114832385724,1.7298077973581911,-0.07372984048230635,7194500.0,1.0
68,68,68.0,ARWR,2020-01-09,58.93999862670898,60.6500015258789,58.58000183105469,60.459999084472656,1423400.0,-0.8600006103515625,1.0,0.8600006103515625,0.0,28.521124249017788,58.21500015258789,68.34999847412111,7.1534148415271686,-92.84658515847285,0.058400896058387275,1.3955263483405245,-0.1201671815758374,5771100.0,-1.0
69,69,69.0,ARWR,2020-01-10,58.0099983215332,59.79999923706055,57.6500015258789,59.040000915527344,1395100.0,-0.9300003051757812,-1.0,0.9300003051757812,0.0,25.324430126319214,57.6500015258789,68.08999633789061,3.4482468826527626,-96.55175311734725,-0.2513082305207561,1.0661593783707837,-0.10657634300197227,4376000.0,-1.0
70,70,70.0,ARWR,2020-01-13,56.65999984741211,58.0,54.18999862670898,58.0,2093300.0,-1.3499984741210938,-1.0,1.3499984741210938,0.0,21.32171510198837,54.18999862670898,67.98000335693361,17.911532802374154,-82.08846719762585,-0.5983475439710375,0.7332579500791538,-0.1174454432904225,2282700.0,-1.0
71,71,71.0,ARWR,2020-01-14,57.5,58.209999084472656,54.66699981689453,55.86999893188477,1457600.0,0.8400001525878906,-1.0,0.0,0.8400001525878906,29.340018805776936,54.18999862670898,67.98000335693361,24.00290237780872,-75.99709762219128,-0.7966440237497139,0.4272775230898803,-0.09348888974689007,3740300.0,1.0
72,72,72.0,ARWR,2020-01-15,56.93000030517578,58.0,56.599998474121094,58.0,1203900.0,-0.5699996948242188,-1.0,0.5699996948242188,0.0,27.171864336814078,54.18999862670898,67.98000335693361,19.869475986917745,-80.13052401308227,-0.9882306198664564,0.14417587064734594,-0.0980671535401776,2536400.0,-1.0
73,73,73.0,ARWR,2020-01-16,57.11000061035156,57.97999954223633,56.75,57.11999893188477,1170100.0,0.18000030517578125,-1.0,0.0,0.18000030517578125,29.08143740846498,54.18999862670898,67.23999786376953,22.375495435663343,-77.62450456433665,-1.1127461229913111,-0.10720854502366144,-0.07228721026101502,3706500.0,1.0
74,74,74.0,ARWR,2020-01-17,56.41999816894531,57.68999862670898,56.11000061035156,57.68999862670898,1541500.0,-0.69000244140625,-1.0,0.69000244140625,0.0,26.05923190150598,54.18999862670898,65.19699859619139,20.259830548007145,-79.74016945199286,-1.252494152828028,-0.3362656789352709,-0.0507277384484186,2165000.0,-1.0
75,75,75.0,ARWR,2020-01-21,47.59000015258789,52.75,46.47999954223633,52.349998474121094,6883200.0,-8.829998016357422,-1.0,8.829998016357422,0.0,10.281816529474526,46.47999954223633,64.98000335693361,6.000002061998093,-93.99999793800193,-2.0502003819805594,-0.6790526343307574,-0.20124204951295066,-4718200.0,-1.0
76,76,76.0,ARWR,2020-01-22,47.58000183105469,49.34000015258789,47.40999984741211,47.59000015258789,1835300.0,-0.009998321533203123,-1.0,0.009998321533203123,0.0,10.27368981320042,46.47999954223633,64.0,6.2785517127707235,-93.7214482872293,-2.652585489205535,-1.0737592189265364,-0.20434778531623488,-6553500.0,-1.0
77,77,77.0,ARWR,2020-01-23,46.209999084472656,47.709999084472656,46.18999862670898,47.22000122070313,1535700.0,-1.3700027465820312,-1.0,1.3700027465820312,0.0,9.132454946610936,46.18999862670898,63.209999084472656,0.11751149956377213,-99.88248850043621,-3.203322183285259,-1.499671823556444,-0.21598235220296824,-8089200.0,-1.0
78,78,78.0,ARWR,2020-01-24,44.61000061035156,47.31000137329102,43.63999938964844,46.34000015258789,2249700.0,-1.5999984741210938,-1.0,1.5999984741210938,0.0,7.9434020757528305,43.63999938964844,61.290000915527344,5.49575714926077,-94.50424285073923,-3.7256451072694152,-1.9448664901314243,-0.2309946233218143,-10338900.0,-1.0
79,79,79.0,ARWR,2020-01-27,44.0099983215332,44.79999923706055,42.38999938964844,43.04999923706055,1614400.0,-0.6000022888183594,-1.0,0.6000022888183594,0.0,7.519760216656254,42.38999938964844,61.290000915527344,8.571422228017154,-91.42857777198284,-4.14016002959621,-2.3839252057818774,-0.2232615877152475,-11953300.0,-1.0
80,80,80.0,ARWR,2020-01-28,45.4000015258789,45.65999984741211,44.22999954223633,44.40999984741211,1151000.0,1.3900032043457031,-1.0,0.0,1.3900032043457031,19.058871818228862,42.38999938964844,61.290000915527344,15.925935942962775,-84.07406405703722,-4.307038073994868,-2.7685477848610294,-0.21043475607167128,-10802300.0,1.0
81,81,81.0,ARWR,2020-01-29,44.040000915527344,45.95000076293945,43.849998474121094,45.20000076293945,1211000.0,-1.3600006103515625,-1.0,1.3600006103515625,0.0,16.705673048689608,42.38999938964844,60.6500015258789,9.036151877578737,-90.96384812242128,-4.496990587186517,-3.1142363492351115,-0.2264183966371163,-12013300.0,-1.0
82,82,82.0,ARWR,2020-01-30,41.52000045776367,44.33000183105469,41.060001373291016,43.7400016784668,2136900.0,-2.520000457763672,-1.0,2.520000457763672,0.0,13.216723744201431,41.060001373291016,59.79999923706055,2.454637870380888,-97.54536212961912,-4.795261540102906,-3.450441390450067,-0.272981964384047,-14150200.0,-1.0
83,83,83.0,ARWR,2020-01-31,41.90999984741211,42.5,40.900001525878906,41.27000045776367,1521900.0,0.3899993896484375,-1.0,0.0,0.3899993896484375,16.33687728958779,40.900001525878906,58.209999084472656,5.834768711632647,-94.16523128836737,-4.943219453311934,-3.7489970051830888,-0.2571782841623663,-12628300.0,1.0
84,84,84.0,ARWR,2020-02-03,43.2599983215332,44.68999862670898,42.25,42.36000061035156,1686600.0,1.3499984741210938,-1.0,0.0,1.3499984741210938,26.84237811973125,40.900001525878906,58.209999084472656,13.633721135232909,-86.36627886476705,-4.895245726619373,-3.978246750797612,-0.09098553933959652,-10941700.0,1.0
85,85,85.0,ARWR,2020-02-04,43.900001525878906,45.084999084472656,43.72000122070313,44.20000076293945,1311500.0,0.6400032043457031,-1.0,0.0,0.6400032043457031,31.54443853849073,40.900001525878906,58.0,17.54386121460864,-82.45613878539136,-4.750871532030402,-4.13277170775988,-0.07734342504320603,-9630200.0,1.0
86,86,86.0,ARWR,2020-02-05,43.72000122070313,45.25,42.948001861572266,44.79999923706055,1343100.0,-0.18000030517578125,-1.0,0.18000030517578125,0.0,30.89993516676343,40.900001525878906,57.97999954223633,16.51053877244908,-83.48946122755093,-4.597950986957969,-4.225807563944228,-0.053884395436099575,-10973300.0,-1.0
87,87,87.0,ARWR,2020-02-06,41.099998474121094,46.41999816894531,40.150001525878906,46.0099983215332,4085200.0,-2.6200027465820312,-1.0,2.6200027465820312,0.0,23.00564321001209,40.150001525878906,57.68999862670898,5.416175058530822,-94.58382494146916,-4.634516585078956,-4.307549368413479,-0.0786819566959609,-15058500.0,-1.0
88,88,88.0,ARWR,2020-02-07,40.43000030517578,41.141998291015625,40.04999923706055,40.86000061035156,1365000.0,-0.6699981689453125,-1.0,0.6699981689453125,0.0,21.39296964623888,40.04999923706055,52.75,2.992134214858756,-97.00786578514123,-4.663735556849666,-4.3787866062696486,-0.08134510685963381,-16423500.0,-1.0
89,89,89.0,ARWR,2020-02-10,42.849998474121094,43.29999923706055,39.61000061035156,40.349998474121094,1577200.0,2.4199981689453125,-1.0,0.0,2.4199981689453125,39.16556629258158,39.61000061035156,49.34000015258789,33.29905463720973,-66.70094536279028,-4.440599499528709,-4.391149184944915,-0.05616746621262236,-14846300.0,1.0
90,90,90.0,ARWR,2020-02-11,41.58000183105469,43.68999862670898,41.04999923706055,43.25,1254500.0,-1.2699966430664062,-1.0,1.2699966430664062,0.0,34.44923294145461,39.61000061035156,47.709999084472656,24.32100730632401,-75.67899269367598,-4.316392431107552,-4.376197834154751,-0.05585828867694975,-16100800.0,-1.0
91,91,91.0,ARWR,2020-02-12,42.40999984741211,42.810001373291016,41.34000015258789,41.79999923706055,1020600.0,0.8299980163574219,-1.0,0.0,0.8299980163574219,39.90620928971529,39.61000061035156,47.31000137329102,36.36362285231324,-63.63637714768678,-4.103725375083087,-4.321703342274254,0.021435437857323603,-15080200.0,1.0
92,92,92.0,ARWR,2020-02-13,41.04999923706055,42.40999984741211,40.97999954223633,42.16999816894531,946000.0,-1.3600006103515625,-1.0,1.3600006103515625,0.0,34.47940659683689,39.61000061035156,46.41999816894531,21.14536186421689,-78.85463813578309,-3.9987474312617546,-4.257112160009013,-0.020520176890543862,-16026200.0,-1.0
93,93,93.0,ARWR,2020-02-14,41.27000045776367,41.56999969482422,40.4900016784668,40.59000015258789,1032400.0,0.220001220703125,-1.0,0.0,0.220001220703125,36.101326096800776,39.61000061035156,46.41999816894531,24.37592426618865,-75.62407573381134,-3.8533875468046332,-4.176367237305393,-0.04600087704531841,-14993800.0,1.0
94,94,94.0,ARWR,2020-02-18,40.54999923706055,41.2400016784668,39.93000030517578,40.5,990000.0,-0.720001220703125,-1.0,0.720001220703125,0.0,33.01514939123092,39.61000061035156,46.41999816894531,13.803215326013891,-86.19678467398609,-3.7529852059825046,-4.091690830988177,-0.07630984447332068,-15983800.0,-1.0
95,95,95.0,ARWR,2020-02-19,39.93000030517578,41.88399887084961,39.88999938964844,40.9900016784668,842900.0,-0.6199989318847656,-1.0,0.6199989318847656,0.0,30.430441314359197,39.61000061035156,46.41999816894531,4.69896930315931,-95.30103069684073,-3.680980131214554,-4.009548690992601,-0.0866880331588975,-16826700.0,-1.0
96,96,96.0,ARWR,2020-02-20,39.7400016784668,40.25,38.11000061035156,39.900001525878906,1815600.0,-0.1899986267089844,-1.0,0.1899986267089844,0.0,29.610741303927067,38.11000061035156,46.41999816894531,19.614940397059147,-80.38505960294086,-3.5977626959568734,-3.927191491952689,-0.03308994759478223,-18642300.0,-1.0
97,97,97.0,ARWR,2020-02-21,38.4900016784668,39.7599983215332,37.79999923706055,39.68000030517578,1062200.0,-1.25,-1.0,1.25,0.0,24.583806270368623,37.79999923706055,46.41999816894531,8.004669685676872,-91.99533031432313,-3.5912268343490865,-3.8599985604105815,-0.04798413584134032,-19704500.0,-1.0
98,98,98.0,ARWR,2020-02-24,36.38999938964844,38.099998474121094,35.72999954223633,37.0,1668200.0,-2.10000228881836,-1.0,2.10000228881836,0.0,18.49675248295304,35.72999954223633,46.41999816894531,6.173993753030972,-93.82600624696907,-3.71262264036693,-3.830523376394346,-0.1507584437458993,-21372700.0,-1.0
99,99,99.0,ARWR,2020-02-25,34.11999893188477,37.56999969482422,33.990001678466804,37.0,1773300.0,-2.270000457763672,-1.0,2.270000457763672,0.0,14.132337036569679,33.990001678466804,46.41999816894531,1.045834996957142,-98.95416500304285,-3.9464269977375253,-3.853704100667704,-0.17941324123748092,-23146000.0,-1.0
100,100,100.0,ARWR,2020-02-26,36.060001373291016,37.0,34.009998321533196,34.240001678466804,2327700.0,1.94000244140625,-1.0,0.0,1.94000244140625,30.34054226022154,33.990001678466804,46.41999816894531,16.653260492952274,-83.34673950704774,-3.9299321976708086,-3.8689497200708094,-0.1497288020978047,-20818300.0,1.0
101,101,101.0,ARWR,2020-02-27,36.0,37.79999923706055,34.400001525878906,35.06999969482422,2249700.0,-0.060001373291015625,-1.0,0.060001373291015625,0.0,30.137531163585987,33.990001678466804,43.68999862670898,20.721638700076564,-79.27836129992343,-3.877005494316073,-3.8705608749200726,-0.1230206901563431,-23068000.0,-1.0
102,102,102.0,ARWR,2020-02-28,35.36000061035156,35.599998474121094,33.639999389648445,34.810001373291016,2037000.0,-0.6399993896484375,-1.0,0.6399993896484375,0.0,27.844538139737722,33.639999389648445,43.68999862670898,17.11444130622831,-82.88555869377169,-3.8423910483018338,-3.864926909595837,-0.14320329008623325,-25105000.0,-1.0
103,103,103.0,ARWR,2020-03-02,35.5,36.099998474121094,34.080001831054695,35.36999893188477,1387900.0,0.1399993896484375,-1.0,0.0,0.1399993896484375,29.204095959491863,33.639999389648445,43.68999862670898,18.5074701647,-81.49252983529999,-3.7603168573767434,-3.844004899150273,-0.12453759141985665,-23717100.0,1.0
104,104,104.0,ARWR,2020-03-03,35.150001525878906,37.150001525878906,34.77000045776367,35.70000076293945,1443500.0,-0.3499984741210937,-1.0,0.3499984741210937,0.0,27.69861771805277,33.639999389648445,42.810001373291016,16.466759101295725,-83.53324089870428,-3.681071423264328,-3.8114182039709097,-0.1197094601243287,-25160600.0,-1.0
105,105,105.0,ARWR,2020-03-04,36.93000030517578,37.0,35.09000015258789,35.9900016784668,1198300.0,1.779998779296875,-1.0,0.0,1.779998779296875,44.49050329473236,33.639999389648445,42.40999984741211,37.51426161688345,-62.48573838311656,-3.4350769838904327,-3.736149959950794,-0.07070964405151547,-23962300.0,1.0
106,106,106.0,ARWR,2020-03-05,35.59000015258789,36.93999862670898,35.139999389648445,35.97999954223633,1169100.0,-1.3400001525878906,-1.0,1.3400001525878906,0.0,37.02182519363392,33.639999389648445,41.88399887084961,23.65357697299767,-76.34642302700233,-3.3100674376822568,-3.6509334554934463,-0.0753442816164207,-25131400.0,-1.0
107,107,107.0,ARWR,2020-03-06,33.400001525878906,34.89500045776367,32.400001525878906,34.5,1760700.0,-2.1899986267089844,-1.0,2.1899986267089844,0.0,28.12000655166699,32.400001525878906,41.88399887084961,10.54407718207864,-89.45592281792135,-3.349063707760976,-3.5905595059448885,-0.08216537273754587,-26892100.0,-1.0
108,108,108.0,ARWR,2020-03-09,30.0,33.200000762939446,29.20000076293945,30.0,2176300.0,-3.4000015258789062,-1.0,3.4000015258789062,0.0,19.65432094344348,29.20000076293945,41.88399887084961,6.307153550911084,-93.69284644908892,-3.612616888663311,-3.5949709824886944,-0.1207502655586158,-29068400.0,-1.0
109,109,109.0,ARWR,2020-03-10,29.88999938964844,31.78899955749512,27.1299991607666,31.36000061035156,2064900.0,-0.1100006103515625,-1.0,0.1100006103515625,0.0,19.435889562812378,27.1299991607666,40.25,21.036585764754463,-78.96341423524554,-3.7867064240226895,-3.633318070796332,-0.17110376452211076,-31133300.0,-1.0
110,110,110.0,ARWR,2020-03-11,28.559999465942386,30.76000022888184,27.979999542236328,29.11000061035156,1954500.0,-1.329999923706055,-1.0,1.329999923706055,0.0,16.826935433093652,27.1299991607666,39.7599983215332,11.322251783023779,-88.67774821697624,-3.986024064953284,-3.703859269628957,-0.2066666815016004,-33087800.0,-1.0
111,111,111.0,ARWR,2020-03-12,25.01000022888184,27.170000076293945,24.13999938964844,25.13999938964844,2774100.0,-3.549999237060547,-1.0,3.549999237060547,0.0,11.905159891561086,24.13999938964844,38.099998474121094,6.232098110959607,-93.76790188904042,-4.379901598471406,-3.8390677353993374,-0.2927036256452943,-35861900.0,-1.0
112,112,112.0,ARWR,2020-03-13,26.31999969482422,26.670000076293945,22.63999938964844,26.5,2682900.0,1.3099994659423828,-1.0,0.0,1.3099994659423828,21.66141731848608,22.63999938964844,37.79999923706055,24.27440858981257,-75.72559141018742,-4.534094651720223,-3.9780731186650735,-0.2585915578922755,-33179000.0,1.0
113,113,113.0,ARWR,2020-03-16,21.76000022888184,24.520000457763672,21.59000015258789,22.459999084472656,2601000.0,-4.559999465942383,-1.0,4.559999465942383,0.0,14.992573506709606,21.59000015258789,37.79999923706055,1.0487358784417804,-98.95126412155822,-4.96693750259584,-4.175845995452998,-0.3809388539325891,-35780000.0,-1.0
114,114,114.0,ARWR,2020-03-17,21.96999931335449,22.71999931335449,19.520000457763672,22.25,2824000.0,0.20999908447265625,-1.0,0.0,0.20999908447265625,16.360849806852027,19.520000457763672,37.79999923706055,13.40262045512595,-86.59737954487406,-5.232704467629809,-4.3872176898898765,-0.40509073566740894,-32956000.0,1.0
